"Loc_Cod","CanonicalName","ComputerName","Description","Enabled","OperatingSystem","WhenCreated","LastLogonDate","DaysSinceLastLogon"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXRENWN3K729003","MXRENWN3K729003","Account created by NGWS DNA app at:02-11-2023,18:40:57;5CD3204ZHX","True","Windows 11 Enterprise","02/11/2023 14:40:57","11/07/2024 13:14:01","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3X883029","MXMEXWN3X883029","Created by  using OSD installer using TS package CAS00BDB on 2023-08-08T18:02:08;5CG2392RGN","True","Windows 10 Enterprise","08/08/2023 13:02:08","15/07/2024 09:52:27","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3S021013","MXMEXWN3S021013",,"True","Windows 10 Enterprise","30/01/2024 15:26:05","15/07/2024 11:11:53","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXPREWN3H518001","MXPREWN3H518001",,"True","Windows 11 Enterprise","08/04/2024 13:53:38","09/07/2024 16:53:42","10"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D718023","MXMEXWN3D718023",,"True","Windows 11 Enterprise","06/11/2023 15:19:06","18/07/2024 17:10:58","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3P319142","MXMEXWN3P319142","This account is created by NGWS DNA app at:05-09-2022,18:30:00;5CG2164B2M","True","Windows 10 Enterprise","05/09/2022 13:30:00","15/07/2024 09:55:37","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J017731","MXMEXWN3J017731","Account created by NGWS DNA app at:17-04-2023,18:27:34;5CG2490GC0","True","Windows 10 Enterprise","17/04/2023 13:27:34","15/07/2024 11:49:50","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3U574018","MXMEXWN3U574018","This account is created by NGWS DNA app at:02-02-2023,19:23:05;5CG2282NZL","True","Windows 10 Pro","02/02/2023 15:23:05","15/07/2024 11:03:22","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O045001","MXMEXWN3O045001",,"True","Windows 10 Enterprise","18/01/2024 14:13:32","06/07/2024 16:57:30","13"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMTYWN3Z329001","MXMTYWN3Z329001","Created by  using OSD installer using TS package CAS00FB1 on 2024-06-10T21:19:07;5CD4122Y5D","True","Windows 11 Enterprise","10/06/2024 16:19:06","16/07/2024 21:40:53","2"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3S757014","MXMEXWN3S757014",,"True","Windows 10 Enterprise","20/06/2023 18:27:59","15/07/2024 09:27:03","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J010107","MXMEXWN3J010107","Account created by NGWS DNA app at:02-11-2023,18:43:40;5CG24228S9","True","Windows 11 Enterprise","02/11/2023 14:43:40","19/07/2024 12:38:16","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J876054","MXMEXWN3J876054","Created by  using OSD installer using TS package CAS00BDB on 2023-08-08T18:09:59;5CG2392R80","True","Windows 10 Enterprise","08/08/2023 13:09:59","18/07/2024 09:17:05","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXTIJWN3P351001","MXTIJWN3P351001","GPWS Windows 10 SAC 1909 ECB 8.1 Installation 2021-02-26-10-26-49, W10 64 bit","True","Windows 11 Enterprise","26/02/2021 12:32:13","11/07/2024 12:39:57","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583087","MXMEXWN3V583087","This account is created by NGWS DNA app at:07-09-2022,16:44:19;5CG2219R62","True","Windows 10 Enterprise","07/09/2022 11:44:18","11/07/2024 19:13:31","7"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3R728026","MXMEXWN3R728026",,"True","Windows 10 Enterprise","07/06/2023 20:41:33","11/07/2024 11:24:04","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583109","MXMEXWN3V583109","This account is created by NGWS DNA app at:11-11-2022,00:07:52;5CG2164B1P","True","Windows 11 Enterprise","10/11/2022 20:07:52","15/07/2024 12:49:20","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583112","MXMEXWN3V583112","This account is created by NGWS DNA app at:16-11-2022,19:04:43;5CG2166TFG","True","Windows 10 Enterprise","16/11/2022 15:04:43","09/07/2024 13:39:38","10"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3F218002","MXMEXWN3F218002","Account created by NGWS DNA app at:02-01-2024,19:39:31;5CD3236H9M","True","Windows 10 Enterprise","02/01/2024 15:39:31","18/07/2024 18:47:51","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D718019","MXMEXWN3D718019","This account is created by NGWS DNA app at:17-11-2022,22:33:21;CND2381VS6","True","Windows 10 Enterprise","17/11/2022 18:33:21","15/07/2024 13:29:37","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3E961003","MXMEXWN3E961003","This account is created by NGWS DNA app at:31-08-2022,21:21:19;5CG2164CF5","True","Windows 11 Enterprise","31/08/2022 16:21:19","15/07/2024 09:20:08","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3S267014","MXMEXWN3S267014","This account is created by NGWS DNA app at:04-01-2022,17:45:21","True","Windows 10 Enterprise","04/01/2022 13:45:13","24/06/2024 19:16:37","24"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O621001","MXMEXWN3O621001","Account created by NGWS DNA app at:13-04-2023,19:22:37;5CG2282NYV","True","Windows 10 Enterprise","13/04/2023 14:22:36","11/07/2024 16:45:55","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3K348045","MXMEXWN3K348045","Created by  using OSD installer using TS package CAS00FB1 on 2024-05-08T20:19:13;5CG2164C4K","True","Windows 11 Enterprise","08/05/2024 15:19:13","11/07/2024 12:59:58","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXRENWN3P722045","MXRENWN3P722045","Account created by NGWS DNA app at:08-12-2023,18:05:52;5CD324J1FR","True","Windows 10 Enterprise","08/12/2023 14:05:52","15/07/2024 09:12:07","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3AG67002","MXMEXWN3AG67002",,"True","Windows 10 Enterprise","11/09/2020 11:58:30","15/07/2024 11:02:39","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J017730","MXMEXWN3J017730","Account created by NGWS DNA app at:17-04-2023,18:26:52;5CG3052QL9","True","Windows 10 Enterprise","17/04/2023 13:26:52","18/07/2024 13:12:25","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J011908","MXMEXWN3J011908","Created by  using OSD installer using TS package CAS00FB1 on 2024-02-29T16:03:41;5CD3404W56","True","Windows 11 Enterprise","29/02/2024 12:03:40","11/07/2024 12:32:11","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3S318003","MXMEXWN3S318003","Created by  using OSD installer using TS package CAS00BDB on 2023-08-18T00:28:40;PF1BM6DP","True","Windows 10 Enterprise","17/08/2023 19:28:39","11/07/2024 13:33:39","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXTOLWN3J893002","MXTOLWN3J893002","Created by  using OSD installer using TS package CAS00E58 on 2023-10-23T20:49:26","True","Windows 10 Enterprise","23/10/2023 15:49:18","11/07/2024 11:21:10","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J876048","MXMEXWN3J876048","Created by  using OSD installer using TS package CAS00BDB on 2023-08-02T19:18:26;5CG2392QFT","True","Windows 10 Enterprise","02/08/2023 14:18:25","18/07/2024 19:53:26","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D718008","MXMEXWN3D718008","Created by  using OSD installer using TS package CAS00FB1 on 2024-07-05T18:42:41;CND2180PNZ","True","Windows 11 Enterprise","05/07/2024 13:42:41","15/07/2024 16:44:13","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3L021011","MXMEXWN3L021011","Created by  using OSD installer using TS package CAS00FB5 on 2024-05-20T20:27:42;5CG2392QTR","True","Windows 10 Enterprise","20/05/2024 15:27:42","11/07/2024 14:31:20","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMTYWN3J013002","MXMTYWN3J013002","Account created by NGWS DNA app at:21-06-2023,18:17:01;5CG3091TR3","True","Windows 10 Enterprise","21/06/2023 13:17:01","08/07/2024 12:41:09","11"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3P756002","MXMEXWN3P756002","This account is created by NGWS DNA app at:28-03-2023,23:16:40;5CG2392Q4W","True","Windows 10 Enterprise","28/03/2023 18:16:40","11/07/2024 09:54:11","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D485004","MXMEXWN3D485004","Account created by NGWS DNA app at:16-05-2023,20:09:57;5CG2501ZM5","True","Windows 11 Enterprise","16/05/2023 15:09:57","15/07/2024 13:10:47","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3M721001","MXMEXWN3M721001","Created by  using OSD installer using TS package CAS00FB1 on 2024-04-08T22:07:02;5CG145BFN0","True","Windows 11 Enterprise","08/04/2024 17:07:02","11/07/2024 13:16:01","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583016","MXMEXWN3V583016","Created by  using OSD installer using TS package CAS00FB1 on 2024-03-15T18:23:31;5CD401B4BF","True","Windows 11 Enterprise","15/03/2024 14:23:31","18/07/2024 11:14:44","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXQROWN3N089002","MXQROWN3N089002","This account is created by NGWS DNA app at:24-05-2022,01:08:56","True","Windows 10 Enterprise","23/05/2022 20:08:41","13/07/2024 23:11:01","5"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3Y785018","MXMEXWN3Y785018","Account created by NGWS DNA app at:30-05-2023,22:31:20;5CG3052QLK","True","Windows 11 Enterprise","30/05/2023 17:31:20","18/07/2024 11:25:41","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J027715","MXMEXWN3J027715","Created by  using OSD installer using TS package CAS00FB1 on 2024-06-07T02:21:04;5CG2490GBX","True","Windows 11 Enterprise","06/06/2024 21:21:04","18/07/2024 12:27:17","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3K481004","MXMEXWN3K481004","Created by  using OSD installer using TS package CAS00E58 on 2024-03-05T20:18:17;5CG2164BF3","True","Windows 10 Enterprise","05/03/2024 16:18:17","10/07/2024 15:18:12","9"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3E818098","MXMEXWN3E818098","This account is created by NGWS DNA app at:20-10-2022,21:08:15;5CG2166TFV","True","Windows 10 Enterprise","20/10/2022 16:08:15","16/07/2024 12:22:03","3"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXRENWN3Z088010","MXRENWN3Z088010","Created by  using OSD installer using TS package CAS00BDB on 2023-10-13T05:10:02","True","Windows 10 Enterprise","12/10/2023 14:10:03","11/07/2024 16:03:09","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583017","MXMEXWN3V583017","Created by  using OSD installer using TS package CAS00FB1 on 2024-03-15T18:24:40;5CD401B4BC","True","Windows 11 Enterprise","15/03/2024 14:24:40","11/07/2024 20:04:58","7"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O202075","MXMEXWN3O202075","This account is created by NGWS DNA app at:02-09-2022,00:58:44;5CG2219RKS","True","Windows 10 Enterprise","01/09/2022 19:58:44","19/07/2024 11:54:01","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3A220060","MXMEXWN3A220060","This account is created by NGWS DNA app at:03-09-2022,00:50:53;5CG2164C3H","True","Windows 10 Enterprise","02/09/2022 19:50:53","17/07/2024 20:19:35","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J017729","MXMEXWN3J017729","Account created by NGWS DNA app at:17-04-2023,18:26:37;5CG2521V81","True","Windows 10 Enterprise","17/04/2023 13:26:37","11/07/2024 14:18:36","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXVHSWN3P355005","MXVHSWN3P355005","Account created by NGWS DNA app at:20-04-2023,21:13:45;5CG2392QRK;5CG2392QRK","True","Windows 11 Enterprise","20/04/2023 16:13:45","11/07/2024 11:08:25","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3P618010","MXMEXWN3P618010","GPWS Windows 10 SAC 2009 ECB 9.0 Installation 2021-09-14-12-13-11, W10 64 bit","True","Windows 11 Enterprise","14/09/2021 13:12:24","12/07/2024 11:40:21","7"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3A085036","MXMEXWN3A085036","Account created by NGWS DNA app at:13-09-2023,18:32:37;5CG2392RFY","True","Windows 10 Enterprise","13/09/2023 13:32:37","10/07/2024 14:12:10","9"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXPUEWN3O08050","MXPUEWN3O08050","This account is created by NGWS DNA app at:28-10-2022,03:06:26;5CG2164C3X","True","Windows 10 Enterprise","27/10/2022 22:06:31","17/07/2024 11:50:04","2"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMERWN3T486002","MXMERWN3T486002","This account is created by NGWS DNA app at:17-01-2023,18:17:53;5CG2182CBV","True","Windows 10 Enterprise","17/01/2023 14:17:53","03/06/2024 12:51:41","46"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583018","MXMEXWN3V583018","Created by  using OSD installer using TS package CAS00FB1 on 2024-03-15T18:25:52;5CD401B4B5","True","Windows 11 Enterprise","15/03/2024 14:25:52","15/07/2024 11:40:45","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O918081","MXMEXWN3O918081","This account is created by NGWS DNA app at:07-09-2022,18:49:16;5CG2219RJX","True","Windows 10 Enterprise","07/09/2022 13:49:16","16/07/2024 14:17:11","3"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3Q418070","MXMEXWN3Q418070","Created by  using OSD installer using TS package CAS00FB1 on 2024-06-27T19:02:16;5CG2392QLY","True","Windows 11 Enterprise","27/06/2024 14:02:16","18/07/2024 13:26:56","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D719004","MXMEXWN3D719004","Account created by NGWS DNA app at:07-02-2024,00:46:22;CND2411YLJ","True","Windows 10 Enterprise","06/02/2024 20:46:22","18/07/2024 12:14:33","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J881068","MXMEXWN3J881068",,"True","Windows 10 Enterprise","22/09/2020 12:01:34","15/07/2024 12:01:58","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583205","MXMEXWN3V583205","Created by  using OSD installer using TS package CAS00E58 on 2023-10-31T19:17:56;5CG2392QRV","True","Windows 10 Enterprise","31/10/2023 15:17:56","15/07/2024 23:40:20","3"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXPUEWN3O508084","MXPUEWN3O508084","This account is created by NGWS DNA app at:01-11-2022,18:51:23","True","Windows 10 Enterprise","01/11/2022 14:51:27","01/07/2024 11:08:53","18"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J016001","MXMEXWN3J016001","Account created by NGWS DNA app at:16-05-2023,17:44:50;5CG31014M0","True","Windows 10 Enterprise","16/05/2023 12:44:50","18/07/2024 16:56:29","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3E818086","MXMEXWN3E818086","This account is created by NGWS DNA app at:19-08-2022,19:48:19;5CG2164C3L","True","Windows 11 Enterprise","19/08/2022 14:48:19","18/07/2024 11:19:18","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3Q128021","MXMEXWN3Q128021","This account is created by NGWS DNA app at:22-02-2023,23:54:16;5CG2166TLQ","True","Windows 10 Enterprise","22/02/2023 19:54:16","15/07/2024 13:56:43","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3P088001","MXMEXWN3P088001","Account created by NGWS DNA app at:03-11-2023,17:37:21;5CG2166TGB","True","Windows 10 Enterprise","03/11/2023 13:37:21","19/07/2024 13:40:04","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3H021008","MXMEXWN3H021008","Created by  using OSD installer using TS package CAS00FB1 on 2024-07-16T20:57:57;1H84250R8H","True","Windows 11 Enterprise","16/07/2024 15:57:56","16/07/2024 16:22:48","3"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3U881009","MXMEXWN3U881009","Created by  using OSD installer using TS package CAS00BDB on 2023-08-10T01:59:58;5CG0533S3X","True","Windows 10 Enterprise","09/08/2023 20:59:58","15/07/2024 17:03:40","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMTYWN3T429010","MXMTYWN3T429010","This account is created by NGWS DNA app at:18-05-2022,17:22:34","True","Windows 10 Enterprise","18/05/2022 12:22:20","15/07/2024 11:18:24","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3E029002","MXMEXWN3E029002","This account is created by NGWS DNA app at:27-12-2021,16:49:57","True","Windows 10 Enterprise","27/12/2021 12:49:49","15/07/2024 12:25:59","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3L618012","MXMEXWN3L618012",,"True","Windows 11 Enterprise","24/06/2024 13:04:37","16/07/2024 12:44:38","3"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3J017716","MXMEXWN3J017716","This account is created by NGWS DNA app at:11-04-2023,04:32:49;5CG2521V80;5CG2521V7L","True","Windows 11 Enterprise","10/04/2023 13:32:49","11/07/2024 12:24:55","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3AAA1002","MXMEXWN3AAA1002","Created by  using OSD installer using TS package CAS00FB1 on 2024-05-29T18:35:07;5CD351C1K9","False","Windows 11 Enterprise","29/05/2024 13:35:07","29/05/2024 13:46:33","51"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3Q322026","MXMEXWN3Q322026","This account is created by NGWS DNA app at:08-09-2022,23:51:37;5CG2219RKM;5CG2219RKM","True","Windows 11 Enterprise","08/09/2022 18:51:37","18/07/2024 12:47:32","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583082","MXMEXWN3V583082","This account is created by NGWS DNA app at:26-01-2022,20:31:39","True","Windows 10 Enterprise","26/01/2022 16:31:30","18/07/2024 12:19:00","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3L620003","MXMEXWN3L620003","Account created by NGWS DNA app at:04-07-2023,20:17:42;5CD319FPQY","True","Windows 10 Enterprise","04/07/2023 15:17:43","15/07/2024 12:43:22","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3U574015","MXMEXWN3U574015",,"True","Windows 10 Enterprise","17/04/2023 20:02:33","10/07/2024 17:53:21","9"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3D718042","MXMEXWN3D718042","Account created by NGWS DNA app at:24-04-2023,20:21:30;CND24207CX","True","Windows 10 Enterprise","24/04/2023 15:21:27","09/07/2024 12:28:42","10"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXSINWN3T407003","MXSINWN3T407003","Account created by NGWS DNA app at:25-04-2023,19:14:13;5CG3052QLF","True","Windows 11 Enterprise","25/04/2023 14:14:13","15/07/2024 12:39:21","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O202094","MXMEXWN3O202094","Account created by NGWS DNA app at:05-06-2023,22:18:38;5CG2374CQ9","True","Windows 10 Enterprise","05/06/2023 17:18:38","18/07/2024 11:13:33","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3O918002","MXMEXWN3O918002","This account is created by NGWS DNA app at:09-11-2022,00:40:18;5CG0533RC2","True","Windows 10 Enterprise","08/11/2022 20:40:18","18/07/2024 17:46:56","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3H082205","MXMEXWN3H082205","Account created by NGWS DNA app at:26-04-2023,07:47:21;5CG3080YCS","True","Windows 10 Enterprise","25/04/2023 16:47:19","15/07/2024 01:01:45","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3V583089","MXMEXWN3V583089","This account is created by NGWS DNA app at:07-09-2022,17:34:01;5CG2219RKL","True","Windows 10 Enterprise","07/09/2022 12:34:01","18/07/2024 16:49:53","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3C037601","MXMEXWN3C037601",,"True","Windows 10 Enterprise","23/09/2022 12:52:28","11/07/2024 16:06:25","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMTYWN3L629006","MXMTYWN3L629006","This account is created by NGWS DNA app at:24-11-2022,23:06:33;5CG2166TMQ","True","Windows 11 Enterprise","24/11/2022 19:06:33","18/07/2024 11:49:41","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXPUEWN3U108015","MXPUEWN3U108015","This account is created by NGWS DNA app at:09-03-2023,17:20:43;5CG3032NCZ","True","Windows 10 Enterprise","09/03/2023 13:20:43","15/07/2024 11:00:41","4"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3M721037","MXMEXWN3M721037","Account created by NGWS DNA app at:07-07-2023,18:25:18;5CG2392Q4Y","True","Windows 10 Enterprise","07/07/2023 13:25:18","18/07/2024 14:51:33","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3I095905","MXMEXWN3I095905","Account created by NGWS DNA app at:30-05-2023,18:58:02;5CG307347P","True","Windows 11 Enterprise","30/05/2023 13:58:02","11/07/2024 09:57:10","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXTIJWN3B151003","MXTIJWN3B151003","This account is created by NGWS DNA app at:09-02-2023,16:59:48;5CG2392RT2","True","Windows 10 Enterprise","09/02/2023 12:59:48","18/07/2024 13:33:49","1"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3P722056","MXMEXWN3P722056","This account is created by NGWS DNA app at:21-03-2023,19:17:11;5CG2490G57","True","Windows 10 Enterprise","21/03/2023 15:17:11","14/07/2024 12:10:40","5"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3Q322034","MXMEXWN3Q322034","Created by  using OSD installer using TS package CAS00FB1 on 2024-04-24T18:29:01;5CD4122Y58","True","Windows 11 Enterprise","24/04/2024 13:29:00","19/07/2024 13:15:09","0"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3I518031","MXMEXWN3I518031","Created by  using OSD installer using TS package CAS00FB1 on 2024-04-25T00:47:26;5CG3132QVZ","True","Windows 11 Enterprise","24/04/2024 19:47:26","11/07/2024 16:29:27","8"
"NGWS-MX-DSC","phx-dc.dhl.com/NGWS/Computers/Prod/MX/DSC/Notebooks/MXMEXWN3A018808","MXMEXWN3A018808","Account created by NGWS DNA app at:21-12-2023,23:37:23;5CD319FPS1","True","Windows 10 Enterprise","21/12/2023 19:37:23","15/07/2024 16:22:35","4"
